id,text,label,sentiment
7186,"Tired, But glad its a bank holiday",1,neutral
7599,is loving the half day! If only it wasn`t raining.  Soccer Practice tonightt.,2,positive
8458,"Working great for me. Simple to use, relatively detailled, free... !",2,positive
27257,"Darn all of you! I wish i could watch bgt now, but if i did i wouldn`t be able to fast forward through the ads  + dinners very soon..",1,neutral
4234,"Don't buy the primium subscription, the app does not sync as it says. Also, support never answer.",0,negative
7698, I broke up with Christian Bale when he played Batman,0,negative
3763,"I really like this app! However, it doesn't force keep the trees growing in the foreground anymore, unless you give the app access to almost everything on your phone (you basically have to give it root access, and even then it's not guaranteed to work). The security risk isn't worth it to me :(",1,neutral
2975,Good Morning twitters!!! I am soooo tired...I really need 2 stay off of twitter...LOL this **** is taking over my life...LOL,1,neutral
4467, Same! And big moths and wasps and just insects in general HAHA I hate them,0,negative
16736,How freaking cold is it out in Sydney tonight...,1,neutral
12141,Man i hate church. Has to be done though. I like the way it makes other people feel good,1,neutral
2800,tiiiired but i cant sleep,0,negative
26547, oh no! I woke up accidentally.  how can we get you to fall asleep? Should I scare you with P2 or P3 stories? JK!,0,negative
15556, im gone miss ya`ll Lol.don laugh im serious.its bittersweet. lookin forward 2goin home but cant wait till nx semester!,0,negative
23362, Well I am on the RIGHT side of thirty,1,neutral
383,Woo CAVS.  Happy Mother`s Day!,2,positive
4085,oh yeah... happy Mothers day to every mom out there and to my friend`s moms,2,positive
21994,have no line bi-focals for over 3 yrs now. End up taking glasses off to read close up.,1,neutral
3565,It really helps in focusing but there is this premium thing so I cannot do many stuff. I think you have to pay or get the premium thing to plant trees in real life but I like how there's this different kind of trees and stuff like it has music!!,1,neutral
6562,Clive it`s my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106,1,neutral
12921,Open office 'writer' is weird. I need Word to open word documents correctly,0,negative
17723,Stressed out fro work and having a drink,0,negative
267,can`t school just be done already? it hurts too much... seeing him every day,2,positive
3669,Good please remove purchase or keep a pin while the time of purchase.good nice to focus.,1,neutral
11915,That`s okay... I didn`t want to watch shelby anyway!,1,neutral
6611,Great idea in principle but it's so hard to work out what's going on that that so far it's useless :-(,0,negative
1152,msn-ing. no school  shouldn`t there be more bank holidays? x,2,positive
11124, what`s follow Friday?? Lol.,1,neutral
1192,  I`m SO jealous! I don`t know when I`ll be able to see Conan.,0,negative
5670,"This app keeps on signing me out and asking for my password, and then when I put it in it says it's wrong! Wunderlist was so much better!",0,negative
1557,free version has a lot of functionality but i do plan on paying after a few weeks of using it... just to see if i will use it consistently,2,positive
20994,Blinded again,0,negative
4306,"I liked the app and I purchased it. But I can't sync any data from old phone. And when logged out of the app, there is no way to login again except reinstall the app. So if anyone is fine with restart all the progress everytime you change phone, this app is for you. But since I like to keep my progress to the new phone, I am stop using this app and find another one.",0,negative
22856, i`ll try sort that fabric out for you today...been a busy bee!,1,neutral
378,"Just one thing and I will definitely change to 5 stars. Make the 'Quick add bar' easier to use! Just expand the letter 'ADD A TASK' in the notification bar. Or at least make it easier to reach when using one hand. I'm right handed but the 'add a task' is located on the bottom left of the bar so it's hard to reach with a thumb. Please, I believe it's not too much to ask for.",1,neutral
8858,"Lately the ads have doubled in frequency, have become full screen, noisy and more difficult to close, while the overall usability have decreased. Quite shame. And before telling the ""it's free"" slogan, think that annoyed people will delete, not buy.",0,negative
2228,Not very intuitive sometimes but a useful app I use daily.,2,positive
2622, OmG U NasTY,0,negative
5919,"Mostly works well, but I am rather disappointed with the syncing issues my wife and I are experiencing. I'm unsure as to what Microsoft has changed from the ""Wunderlist"" app that I've been forced to switch from, but this app does not work as quickly and nicely as wunderlist did, which I had been using for 2 to 3 years constantly because it worked so well. Please revise this app so that connectivity problems from servers can be solved. I am unable to sync some/all of my shared lists.",1,neutral
20178, haha. It does have a nice ring to it (: Lets get used to that. ok! iloveyoutoo.,2,positive
3379,  was wong?,1,neutral
2917,I can`t find   hope he didn`t get eaten by anything last night...he jumped off the deck   he just wont stay in safe *sigh*,0,negative
2759,"That didn`t take long.. A fragment of bone did not heal to the major bone, it is now being reabsorbed by my body, may need fix in future",1,neutral
878,TODAY FRIDAY: I really hope you will read my messages here and reply to me soon. I could not reach you by phone before you go to work.,2,positive
600,I'm using the app couple of years and i really nice. It just really annoying when the reminder message pops up while you type a message or during the call (while hanging up...),2,positive
234,Spent the last hour signing yearbooks. I`ll miss you guys!,0,negative
9013,"Authors: Please stop associating every extension with this app. It's annoying this pops up when I try to open a jar file. [Edit] This means that excluding certain very popular file extensions (svg, pdf, jpg) when a file is opened from the files app, business calendar opens. This means if I try to open a Bz2 file, a AndrOffice file (odt) or a Jar file (jar). It's strange for me that Open Office files wouldn't open in AndrOffice but instead Business calendar opens instead.",1,neutral
4749,I have to uninstall it because i need more habits to track but the free version cant provide more than 5 habits.,2,positive
7335,"Wasn't sure to begin with, as it's not all that user friendly... but how frustrating to take a chance anyway & pay for premium only to have it NOT sync with my Calendars....! Wasn't really any other reason to pay for premium except that.... What a small waste of money; it's of no use to me now! 😒",0,negative
4293," Unless you mean the 2 hours a week i use for sleeping. Yeah, suppose i could use those",1,neutral
14177,So many wires to sort out,1,neutral
2325,"The dream Task/Reminder app I have been looking for, and looking for a long time. UI, facilities, features are just amazing. Hopefully they don't ruin it by adding and updating it with pointless, unasked for features like so many other apps! I'll enjoy it while it's good! Also, please don't over saturate it with features like Essential PIM, was good at one point but now it's full of bugs and absolutely dire.",2,positive
26176,"I don`t want to lose my wisdom teeth, they make me wise. I will soon be without a trace of wisdom",0,negative
4760,"I've only been using this app for a week or so but I love it. It's easy to set up and use, and I appreciate that it gives me a percentage of my successful days.",2,positive
8262,The creating of tasks is pretty straightforward and easy to use but I don't like the idea that tasks in filters are the same copy of tasks in lists. Sometimes I change my mind with which tasks and lists go to which filters and if I want to remove the filter then it deletes all the tasks within it as well. I want to be able to delete the filter without having to delete the tasks themselves entirely.,1,neutral
27198,  Cloud Croatian Apartments,1,neutral
5256,Very good no ads are seen using from 3 days,2,positive
16069, automated ****-downloader would have to know which **** you like. youporn has this new recommendation feature,1,neutral
13557,is cute,2,positive
7849,It's my most favourite app. Thanks for creating such an amazing app.,2,positive
6232,OMGoodness back to school soon FUN!,2,positive
8277,"Seems laggy moving between lists and tabs after the latest update. No way to delete a parent list without manually deleting all sublists first? Edit: I see the delete option for subtasks, but how do you delete sublists and parent lists? (I understand it's a hobby project, and I appreciate that. Just making sure I'm not missing something.)",1,neutral
23469, lol brandy and mr whiskers is on,1,neutral
229,"Stupid popup reminding me to add reminders or do something covers my keypad and stays for a long time with no way to close it. I can't keep checked off items. It reminds me multiple times, every couple of seconds, to clear off the checked items, again blocking me. I can't move items between lists and if there is a way, it isn't easy enough for me to figure out. Cumbersome.",0,negative
272, huh what the ****? Smelly? Noooo. I love alex Vixon,1,neutral
1601,"Love it especially the natural language e.g write every tuesday, friday do ... Then it will automatically repeat ... Every tuesday, friday.",2,positive
10508,Bought it.  Now I have to wait 2-3 weeks.   Boo.,1,neutral
813, yessir that is 100% right,2,positive
24400,OMJ JUSt qOt HOME fROM tHAt PARty! it`S 2:OO a.m! i`M MAN tiRED! GOODNiqHt AND HAPPY MOtHER`S DAY 2 ALL!!! tAkE CARE & GOD BlESS!,1,neutral
14438,Having Problems With My BlackBerry UGH I need another charged Battery! (@ least 4 now)  ,0,negative
6195,following  keep me updated for the latest dance scene event,1,neutral
7628, wow! I`ve joined the photography scene pretty recently so this (large format) makes it even more interesting,2,positive
4084," If y`all say so, I trust you on that one",1,neutral
3868,"I use it a lot and it really helps with my concentration. The timer is slightly slower than actual time though, so if you want to know the exact time you worked for check your clock before and after",2,positive
1926, happy birthdayyy! hope you have an awesome day. didn`t see you at next last night!,2,positive
2684,"****, I Burned My legs  !x",0,negative
17931,start again... so now theres 6 people coming with us when we go to melbourne...for short stack. originally 4. but still only 3 for ss,0,negative
8790,"Wow. Had a 30 second ad that gave me the uninstall this app command. I used to like the 1st but eventually moved to the 2nd but after that atrocious ad, I uninstalled and used google calendar which the widget is not as nice but works great.",0,negative
3841,Kinda wish price tiers weren't so high but that's not that big of a deal. I guess premium is better but I can't get that at the moment so eh. Actually I do have one complaint. I don't think syncing forest from the chrome extention to your phone should require the premium version. That's just me though,2,positive
22609, ok  thank you,2,positive
24664, Congrats on the tax refund.  Those are always nice.,2,positive
2062,18 hours to work....*cry* i can`t survive!  // Weeelcome to my wonderland *sing along*,0,negative
9059," Yes, I liked it very very much  It wasn`t even cheesy!",2,positive
13098,"  told you, you would sweep haha :-p",2,positive
11546,"I hate exam time. I want my life back  Also I want the ability to revise back - if I ever had that ability, that is.",0,negative
7877,Simple and neat,2,positive
3341," haha well i was at my friend`s party, but then i realized i forgot my stepmom`s bday, so i had to come home to call her!",1,neutral
10410,so tired. i didn't sleep well at all last night.,0,negative
10802, i bet so,1,neutral
8903,Twitter has been foking up for me today arg!  1 and 1/2 hours of work till the weekend! Woooooo,0,negative
10798," Alright, sorry. But I think you should go anyways",0,negative
5550, okay thank you! i can`t find it,2,positive
5096,It is a good application. It is very useful. It is just okay.,1,neutral
12311, I`ve been using the Sennheiser CX 300 earbuds for 8 months and I love them.  Don`t know if they`re available in MU though.,2,positive
8972,"Def prefer this to Google calendar, wish it was easier to see and switch to month view.",1,neutral
1116,tomorrow`s mother`s day  me n my sis gonna make an onigiri for our mom~!! its gonna be so kewl!! cant wait for tomorrow >_<,2,positive
11660,I hate having headrush,0,negative
27220, I can`t believe you tweeted that. It was our special moment,0,negative
23468,Great first impressions about the little netbook- they only downside is there is no access hatch to upgrade the RAM,2,positive
10670,i love his nose kisses,2,positive
21992,someone has hacked into my emails!! **** off!!,0,negative
7085,"If you use Google calendar and like circular visualizations of your schedule, this is a must have. I paid the premium charge for the full set of features so I can see a 24 hour calendar view, and I'm going to buy and ""Wear OS"" smartwatch to use this app's smartwatch sync feature to see my widget on both my watch and home screen. Perfect!",2,positive
1603,"Greatest App I have ever used. Well thought out, organized, the only App I can honestly say that I use every single day. Never forget a thing! Helps me sleep better at night.",2,positive
2104,Vibrates even in silent mode without vibrations (even on 485),1,neutral
20761,Watching Jeremy assemble jr`s new radio flyer bike!!!  Jr is sick with 100 degree fever  taking a nap.  This will cheer him up though!,0,negative
21222, he`s retiring from the tonight show  im so bummed. he was awesome ha. AND CONGRATS MY DEAR,1,neutral
16904,also finally home with no friends or anyone.. kinda nice to sit in a quiet room.. do wish the gf was here tho...,2,positive
1720,went to the cd store to search for the cd. But,1,neutral
735, yeah freakin sucks!!,0,negative
26023,Brian is teaching me soccer!! Lots of fun,2,positive
19349,", word!?",1,neutral
26259,Prom`s over. At denny`s now  with katie and kelly<3,1,neutral
171,bundy. in 3 days.!!!! warm weather here i come!,1,neutral
861,Great.... makes you organise your life.,2,positive
26070,"hmm  is following me and to think, they declined thehodge.co.uk for inclusion into there network",1,neutral
25866,mrskutcher & aplusk you two are to funny!,2,positive
1686,why yes jeeves. bring me that noose there  TOO MANY ASSIGNMENTS!,0,negative
10454,#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd,1,neutral
21794,I`m emailing my best friend Deanna with my yahoo account. Emailing is FUN.  <3,2,positive
12337," Send that along, lady.",1,neutral
9220,I have just looked the time and it is #BGT in 20mins. I may hibernate for an hour or so.,1,neutral
24876, unfortunately I am stuck at work so I can`t get said prize,0,negative
26339,i just found a crack in my baking bowl...milk spilled everywhere,0,negative
8932,"everytime I snooze an event it disappears.....this calendar is useless. Maybe I did not explain properly....it does not dissapear as in not in my calendar as an event....when I have set a ""Reminder"" alarm at I get a notification pop up, I snooze it for 30min I do not get another reminder in 30 min.",0,negative
539,Really wishes he had some spare cash to buy the new Punch Out for Wii,0,negative
11751,"thanks to the forever 21 curse that makes you spend 3 hours there everytime you go in, i couldnt go tanning today",0,negative
1316,"needs registration, for online use...",1,neutral
14737,the grates & children collide tonight,1,neutral
1374,"It's pretty useless, google does a better job",1,neutral
6267,"Really needs and undo button, gesture or shake to undo. It's hell of a problem to find accidentally completed tasks.",2,positive
8079,When you try to write a task and you want to set the reminder at the same time you have to make a reminder for each one and its wasting my time. If I could I would rate this app 0 stars,0,negative
8750,"DO NOT INSTALL THIS APP. I used to love it, but in the most recent update the advertisements have made it absolutely unusable. I am switching to google calendar and never looking back",0,negative
1222,Great way to start to get organized!,1,neutral
10660, I wish they replied to us. July will be utterly amazing!,2,positive
4728,"so star trek pretty much rocked my life ... oh wait, it DID rock my life",2,positive
1006,I`m either always on the train or at work,1,neutral
3229,...No more adventure time,1,neutral
15420,this darn cold just keeps getting worse  i bought some hayfever pills just to try out maybe i`ve had that all along,0,negative
17505,yeah  just made twitter,1,neutral
4534, could be.,1,neutral
3922,I love this app. It gives me purpose to keep on focusing. One suggestion: can we have full screen/ zoomed view of the forest??,2,positive
21229,_newnew yea I saw the oil show u put on gotta I likes,1,neutral
8440, good!  now let`s go get this done..... www.HennesseyBlack.com,2,positive
27443, Yes! I love him. I have seen the eps so many time that I quote his lines with him.,2,positive
2945,"lazy day, staying off the foot as much as possible.",1,neutral
25162,i just realized today was my last day to see my best friend tanner im goin to miss him so much,1,neutral
10617,getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.,2,positive
24758, No. That would be too easy. All I have is the user manual which is not enough for me to claim his bike,2,positive
8113,"Sh t, I`m getting even more sad. I`m currently at the library and j think it`ll be the last one tooooo",0,negative
2611,"Doesn't work in my country I have to use a VPN for it to work, which sucks of course. Syrian Arab Republic",0,negative
3695,Please add pause provision in the app for long time study so thay actual focus can be counted .,1,neutral
9702, Sry I missed your calls. I fell asleep out of boredom. Colorado Sunrise was enjoyable though.  I actually could hear it. xD,1,neutral
9200,"A good way to manage my busy schedule, I particularly like having a separate task bar... but would so like to be able to delete or adjust one of todays events without deleting/changing all upcoming ones.",2,positive
309,"I was noticed that my phone memory is low and when I was checking which apps I can move to external memory=SD card I found that I can't install/move your app to the phone's SD card and use it from it, but only on and from phone's internal memory. As I see that is not an issue by many other apps with similar features and requirements so I suggest you to make this possible.",1,neutral
22374," But it is our reality  , we must survive. What doesn`t kills, makes stronger. PA`LANTE LORE !",2,positive
5453,Though I would love to see it make improvements,2,positive
5464,gooooonight twitter...... i hope im better tomorrow,2,positive
10261," Ashotn looks great, and you look fantastic as always! You two still have the newlywed glow, and that`s forever.  TRUE LOVE",2,positive
14682,going to check and make sure no more fishies are dead. poor fishies,0,negative
15242,has some bad newss,0,negative
7698,"Ok so i bought a pro version. It is a decent app but has some issues. I created a few routines but when using programmer I can't apply them based on Day of the week instead I have to choose date. For example on every Monday, Wednesday and Friday I have a different routine but on Tuesday and Thursday I have a different one. But using programmer I can't apply routine based on day of week ( have to choose a date instead).",2,positive
20305,  _erincharde  hey you guys should invite me out...moody is my only friend these days,1,neutral
387,No TV and no internet make Catherine something something?,1,neutral
9422,Very good!,2,positive
10491,saw night at the museum out of sheer desperation. who is funding these movies?,0,negative
2879, hey Sherri -- don`t give up b/c they`re married; they may have a brother or a friend!,2,positive
3777," Oh, I`m so sorry. I feel your pain. I can`t kill them either, and I`m always the one that finds them. Why is that?",0,negative
8809,now feels like a dork for using the wrong Ping group,0,negative
20640, http://twitpic.com/4jazs - Congratulations! You two are adorable. Beautiful ring too!,2,positive
16912,fun on facebook.,2,positive
9365,I have used for 3 or so years. It has served me well. So far. :). So far it is one of very few apps that has never crashed...( The so far is Murphy's law),2,positive
19003,is going to our cabin soon,1,neutral
26228, LoL....heeeyyy love! Not much working   and you,1,neutral
5298,Really good. I usually forget my duties and this app really notificate me and make me do them with some xp hahahaha,2,positive
9124,UNC budget  cuts may rise to 18%   http://tinyurl.com/mdm5tp,1,neutral
22809,_Obsession lol but its only gonna be 80  the water will prob be cold as heck...,0,negative
16936,finds the hardest thing about being a Christian is to put God as first in his life.  I need help..,0,negative
3254,Wish my headache/almost migraine would go away!,1,neutral
6965, Thanks for the info,2,positive
24205," lol, Thanks for the morning Chuckle   Not sure if you follow me? Please check..",2,positive
20009,"Josette....where are you??   I looked across the pond, but you are nowhere to be found.",1,neutral
22035,"me and my friends are just sitting here and searching for pictures on google   haha, my friend found pictures of her father! haha",2,positive
10431,curses the Twitter API limit,0,negative
8556,I like it because I can keep track of things I need to do. I like the highlighted color it's a good sky blue and it's easy to make lists. It feels good to complete a list that takes a long time to complete. It's good for making for later and good for getting things done I give it 5 stars,2,positive
9113,Nice calendar but where is the Jewish Calendar maybe you could offer more options,1,neutral
7661,"Very useful, but a feature to postpone events more easily would be nice.",2,positive
301,"Sunny synday morning. Nicole is up later than usual, mommy got some sleep",1,neutral
5855,Boxes are too wide on the widget. It was better on wunderlust as I could see a lot more at once.,0,negative
9499,"Up and breakfasted, about to jump in shower then heading off to the land of the black pudding for playoff part 2",1,neutral
3357,AHHHH! Cant find anything because I have way too much open,0,negative
5232,Brilliant and incredible app. It turns my daily life into enjoyable one with simple RPG concept. Love it!!!,2,positive
2743,"This is a good app to motivate, but wished there would be analytics to show progress like graphs, etc.",1,neutral
12179," Happy mother`s day! Hope you have a great one with Harlow, your mom and those you love  You`re such an awesome mommy! ^^",2,positive
13272,I feel useless I don`t know what to do right now. I`m so bored,0,negative
9121,"Ok, I guess.",1,neutral
12313, Am busy yes...But then always am. Hope you had a great time traveling.  Where did you go?  Welcome back!,2,positive
630,im back to this z-index problem...again,0,negative
3318,This app doesnt open at all.,0,negative
21568,"Going to bed, no plans for tomorrow, just hanging around  Good night people <3",2,positive
16572, nick`s voice still makes me wanna kill things,0,negative
12082, Basket Case is mine  I miss it.. Going to have to listen a **** load now,0,negative
26824, I wanna come!!! How come u didn`t invite me!,1,neutral
12896," i would, but i don`t know how to do it from the phone...",1,neutral
7293,lose my time :(,0,negative
5923,"I miss the Today, Week & All shortcuts that Wunderlist had at the top. The Planned replacement is not as easy to view or follow my week ahead at a glance. The automated transfer seems to have worked well so far. UPDATE: Sharing lists previously shared with my wife now creates a double so that needs to be fixed ASAP. Wunderlist would randomly delete scheduled reminders in bulk, hopefully To Do has put a stop to that.",1,neutral
9382,Had a brill night out with the girls - met terry christian at tv21! He was really lovely. Home to berocca and toast,2,positive
23643, Ha good morning! May the fourth be with you too,2,positive
22456,Seen the doctor today. Everything was fine! Might go for ultrasound scan just as a precaution,2,positive
3964,i can`t believe my little brother is married...,1,neutral
2855,nursing my scratches and bumps from Festivus mud wrestling. I swear there`s still dirt in my hair but a good time was had by all,0,negative
6626,"Heading to the hospital to sort out my back, not looking forward to this",1,neutral
10198," i had had a baked dinner yummy  cant wait for new short stack tv, what kind of dips shall it be?",1,neutral
10345,Impatiently awaiting the arrival of the time warner guy. It's way too pretty to be inside all afternoon,0,negative
22949,"srsly, BGT, joke maaan. how lame. ughhhh work tomorah have to get up early",0,negative
8181,I found the white text against many of the colors very difficult to read.,0,negative
361,"How can I delete priorities? Someone please answer me. Also, please make a feature where we can choose to check subtasks off through check boxes as well. And a feature that lets us choose the colour of the to do list when it's open, as well. Also, headers within the lists themselves? Just to divide tasks. I will change my rating to a 5 star, then. Thank you for reading this.",1,neutral
19161,Had the hottest and stressiest day at work  f the area manager. So happy to be going home!,1,neutral
26807,I`ve been up late this week watching Jay Leno. Tonight is his last show  But now he`ll move up to 10pm not sure if the material will bsame,1,neutral
707, actually workin from home tonight...  you?,1,neutral
1920,The features are good but unfair to pay on yearly basis,0,negative
23858, i want one so bad  get one for me ?? (:,2,positive
1527," I`ve always been pretty athletic, I especially love b-ball. Anyway, yeah I can run",2,positive
848,#musicmonday Epic song. (Y)  ? 'Lights and Sounds' by Yellowcard ~ http://tinyurl.com/db7ppm,1,neutral
26561,"Ive been up since 530,i hate wen i cant sleep. Garys takn a nap and i mite do the same",1,neutral
992,"Getting somewhere with my first 'real' KiokuDB and catalyst app, yay",1,neutral
4744,the apartment is starting to feel like mine.,1,neutral
3610,GOODNiGHT...HAPPY MOTHERS DAY TO ALL THE MAMi`S ON TWiTTER,2,positive
1095,"I am not receiving my notifications on any of my tasks/projects I have scheduled, so I end up missing out on things I want to take care of. I have it turned on in Settings. Why is that?... I utilize the Smart Schedule tool, but still no notification. Pls help or fix.",0,negative
25767,my phone is dead  this sucks,0,negative
11204, what is it? i cant get onto bebo on this one!,1,neutral
22306,stopped for coffee at Maryland rest area; so did at least five entire middle schools; just my luck,1,neutral
9089,Follow Friday rickbaker24 i only have 6 friends,1,neutral
8880,Good Morning!  ? http://blip.fm/~5jnl7,2,positive
15897," yip, that would be a sign that you`ve been on the dodgy sites Jo... eish boet, it ain`t cool",0,negative
6152,Bigger fonts at widget plz!! Connect One Drive with to do & Outlook Calendar too !!!!,1,neutral
995,Rise and shine  Time to get prettifide.,2,positive
16982,TODAY WAS SOO FUN!!  happy bday chrissy <3,2,positive
11477,So aparently my Out of Sight album sampler cd only has the video on it,1,neutral
6239, I like your HR shirts. They`re inspiring me to think of witty/rude HR-like sayings I`d never actually wear.,2,positive
2602,Will not open disappointed as i was looking forward to using this service,0,negative
17161,Thanks for your definition of throwbie!  Editors reviewed your entry and have decided to not publish it.,2,positive
127,I did the free trial and canceled this service. They charged me anyway not giving me any way to contact the company or get my money back. These people are rip offs I didn't even use their crappy app......,0,negative
22213, ok I just love it when big buff tattoed (preferably Christian)  men strut...fluffy dogs are optional,2,positive
10601, It`s kind of like your birthday is 3-days long!,1,neutral
2764,"Insomnia at its finest. Go to bed at 11:30, fully awake at 2. Grrr. Anyone want to call mee?",0,negative
202," are you getting my messages or do you have to add me to recieve them, soz I`m new to this",1,neutral
3824,Forest is a gamification of the pomodoro technique. It's more helpful than other pomodoro-type apps. The vibration notification is too long and loud. Otherwise an excellent app.,2,positive
9026,Pretty happy with how things have changed over the past 2 months...definitely for the best,1,neutral
13099, I follow u lol,1,neutral
20770, OMG you aren`t online. Shock horror.,0,negative
11770,"Now that Hugh Laurie has mentioned he follows  on twitter, thousands of idiots think this () is him. IDIOTS!",0,negative
7742," Yes, that would be pretty creepy. I think its all a bit more innocent than that, I think he just wants to sell some icecream",1,neutral
11242,  worse case scenario i`ll take tomorrow am off. are you still up or you just woke up?,1,neutral
26710,"Pretty sure my laptop just died 100%. HP DV2000, wireless problems constantly, tons of heat, won`t start at all now. Fried circuit?",0,negative
16647, Tell me about it. I spend 20 of the 45 min in the morning on computer. Doesn`t leave a lot of time 4 showering & hair-do`ing.,1,neutral
18244,Oh my gosh! My hair is so short! I miss my long hair!,0,negative
8336,Good app for task but should be linked with reminders.,1,neutral
4953,"read a negative review which had a reply to someone calling out the subscription, they said all ""major"" features are available for free. No, no they aren't you can't access the calendar at all it's an entire tab on the bottom of the app it's pretty ""major"" in my book",0,negative
13282,hand hurts,0,negative
6156,Is trying to buy a new bible...but they just aren`t the same...why did my dogs have to chew it up?,1,neutral
5711, Definitley Miley,1,neutral
5568,This app has a great way to keep up with and manage your life. It keeps me organized and inspired to heal myself daily.,2,positive
2063,anyone have tickets to the mtv movie awards? some guy scammed me,0,negative
14462,Thanks for the follow my new Twitpeeps!,0,negative
7599,"Just started using it, a little triki to configure at first.",1,neutral
10177,San Francisco today.  Any suggestions?,1,neutral
23838," so sorry to hear that.  I lost two hard drives this year, I know the feeling",0,negative
736, How much longer is the NKOTB Block Party? Love it! I need to go to bed so just wondering what time it`s over..LOL..thanks!,2,positive
22938, haha..yeah..10th of May..lol..im greeting in advance! haha,2,positive
19011,"  LOL --> don`t mention it, my pleasure!!",2,positive
2305,Great app with just about every function I want for a task list. Love the way it integrates with the calendar. It used to work with Google voice activation but that seems to have ceased.,2,positive
6836,It's such a bummer it doesn't work on the Samsung sport watch.,1,neutral
3679,It's perfect but always hanging.,1,neutral
10560,10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn,1,neutral
26687,Does anyone out there want to be REALLY awesome and buy me one of these for my birthday? http://poprl.com/1vN0,1,neutral
15727,  oh hell yeah lol. im a vegetarian tho but i still cooks the mean =X im a traitor,1,neutral
15672, whaaaaaat? oh no! why didn`t I know you were here?,0,negative
10186,"**** it, the guys aren`t at #comet09  I hope they win though",2,positive
23689, the movie on the plane is Mall Cop- (but i saw it with the nephews already,1,neutral
18673, YIKEYSSS!!  I`M HARMLESS REALLY!! JUST WANT SOME ATTENTION FROM BRODY!!!,2,positive
23667, LOL!  good men watch the flicks w/us and just sigh!  this is a good flick so far it`s called 'Because I Said So',2,positive
20562," Haha it`s not awful at all, but I think everyone hates the sound of their voice when they hear it played back, I know I do!!",1,neutral
19792,"always tired, always cold and always have a headache.  cant wait for vacashun..and the frickin g1 update..i want onscreen keyboard dammit!",0,negative
12216,Beach with ashley,1,neutral
841," I`ve read good things bout it. Just not feelin it tonight. Proly finish it tomorrow, after Star Trek",2,positive
25118,"Immediately regretting my decision to come into the office today, miss my bed",0,negative
6504,It`s Raining!,1,neutral
13462, feeling any better hon?,1,neutral
23612, yeah  it will get better though  i know it!,1,neutral
3918, I heard your moving to Sydney next year im not happy,0,negative
2514," ****, I`d be interested in working with Care2, but I don`t live in SF anymore",1,neutral
20575,"**** fight night 4 demo won`t load, keeps crashing at the first screen. time to delete and re download i think",1,neutral
4220, YAY!!  I was supposed to be there next weekend. But its off now.   But I`ma make it out there...I <3 Philly.,2,positive
2545,I slept at 2am yesterday,1,neutral
1482,"Plane tickets to UK and everywhere in Europe are BEYOND cheap (for June-Oct!!), but there`s NO gig in the near future announced yet",2,positive
1052,Subscription required just to set a reminder.,0,negative
25929,Gotta get up early tomorrow...gotta be at work for 9,1,neutral
14631,#BGT That poor kid,0,negative
13904," Oh, you poor thing!!    So sorry, babe....",0,negative
10123,  that`s the worst dream ever. weird to think all of those thoughts are in your subconscious.,0,negative
15947, ummm. Idk. Courtney`s date is hooking us up.,1,neutral
26133," good luck chan! gue kmrn bawa backpack kosong, quite helping",2,positive
4540,Little brothers being funny  Congrats on the engagement http://tinyurl.com/cv5nw8,2,positive
2950, so haven`t seen any videos the last few days  hope everything is ok...,1,neutral
7510, Link didn`t work,0,negative
6804, Haha.. Hey you should check out   Love her/his tweets,2,positive
7834,Edward Cullen. <3  Hahaha.,1,neutral
3222," Eat it, it`s good for you",2,positive
9094,I can't seem to create an anniversary or a birthday event like I used to. Please assist,1,neutral
3466,my it teacher made the lamest joke today about darth vaders birthday cuz it was may 4th. lol i love it. Happy STAR WARS Day everyone!  !!!,2,positive
4496, Till then ..Ice Cream!,1,neutral
3857,"Awesome app, really. Especially for students managing their time. My friend actually introduced it to me and I would be glad that we could view each others' profil without using the Pro thing. Like, we can remain focuse TOGETHER even if we don't live near each other.",2,positive
2469,Please extend the beta program with more seats 😊,2,positive
17395,_sl happy sunday to you to,2,positive
345,The poor Pirate had out his last wisdom tooth and is looking really peaky.,0,negative
25254,"bummer, my phone gets disconnected. on the weekend of my birthday. darn </3",0,negative
14361," oh wait your in Greece, I`m in the U.S of course you think differently",1,neutral
4013,Super helpful app! I get so invested in making sure my plants don't die and it really helps,2,positive
24166,Going to work.  Could use some happy pills,2,positive
1623,Excellent app. Tried everything and this is the best all around productivity app out there. Well worth the premium upgrade.,2,positive
10342,@siratomofbones we tried but Time Warner wasn't being nice so we recorded today. :),0,negative
8583,"Great, simple, and useful. I wanted a checklist that would function directly from the desktop background of my phone, and this works perfectly for that. Intuitive, easy, and reliable, and nothing more than what I want. Update:A year later & still no better task app for a Samsung. Updates only made this app better. Sublists are easy to organize. Setting controls very useful. I don't use it for reminders b/c it doesn't get my attention as well as my phone's alarm.",2,positive
2490,"Yeah, that didn`t last long..",1,neutral
8634,Aw one of our fishies died,0,negative
19789,2026 2164 6790 9128  Add me up and lets play something.,1,neutral
